job-name,iteration,status,finish,start,Flags,input,error,cpus-per-task,job-id,width,time,command,MaxDegree, Search Type,error-output,Search Options,ntasks,ntasks-per-node,all-states,script-file,account,elapsed,max-rss,conjecture-status,mem-per-cpu,max-witness-size
66333221,8,DONE,16 15:05:53 CET 2021,Thu Dec 16 15:05:51 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685752, pw = 1,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 1  -pl    BreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333221.txt,2,BreadthFirstSearch,, ,1,1,20,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333221.sh,NN9535K,00:00:02,0,"Conjecture: Satisfied
",8G,1
66333228,8,DONE,16 15:05:53 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685753, pw = 1,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 1  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333228.txt,2,IsomorphismBreadthFirstSearch,, ,1,1,13,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333228.sh,NN9535K,00:00:01,0,"Conjecture: Satisfied
",8G,1
66333232,7,DONE,16 15:05:52 CET 2021,Thu Dec 16 15:05:51 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685754, pw = 1,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 1  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333232.txt,2,BreadthFirstSearch,,-premise,1,1,16,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333232.sh,NN9535K,00:00:01,0,"Conjecture: Satisfied
",8G,1
66333237,8,DONE,16 15:05:52 CET 2021,Thu Dec 16 15:05:51 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685755, pw = 1,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 1  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333237.txt,2,IsomorphismBreadthFirstSearch,,-premise,1,1,10,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333237.sh,NN9535K,00:00:01,0,"Conjecture: Satisfied
",8G,1
66333241,9,DONE,16 15:05:53 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685756, pw = 2,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 2  -pl    BreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333241.txt,2,BreadthFirstSearch,, ,1,1,72,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333241.sh,NN9535K,00:00:01,0,"Conjecture: Satisfied
",8G,1
66333245,11,DONE,16 15:05:53 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685757, pw = 2,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 2  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333245.txt,2,IsomorphismBreadthFirstSearch,, ,1,1,24,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333245.sh,NN9535K,00:00:01,0,"Conjecture: Satisfied
",8G,1
66333249,9,DONE,16 15:05:53 CET 2021,Thu Dec 16 15:05:51 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685758, pw = 2,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 2  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333249.txt,2,BreadthFirstSearch,,-premise,1,1,64,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333249.sh,NN9535K,00:00:01,0,"Conjecture: Satisfied
",8G,1
66333254,11,DONE,16 15:05:53 CET 2021,Thu Dec 16 15:05:51 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685759, pw = 2,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 2  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333254.txt,2,IsomorphismBreadthFirstSearch,,-premise,1,1,20,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333254.sh,NN9535K,00:00:01,0,"Conjecture: Satisfied
",8G,1
66333258,11,DONE,16 15:05:54 CET 2021,Thu Dec 16 15:05:51 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685760, pw = 3,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 3  -pl    BreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333258.txt,2,BreadthFirstSearch,, ,1,1,272,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333258.sh,NN9535K,00:00:02,0,"Conjecture: Satisfied
",16G,1
66333262,14,DONE,16 15:05:53 CET 2021,Thu Dec 16 15:05:51 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685761, pw = 3,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 3  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333262.txt,2,IsomorphismBreadthFirstSearch,, ,1,1,40,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333262.sh,NN9535K,00:00:02,0,"Conjecture: Satisfied
",16G,1
66333266,11,DONE,16 15:05:54 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685762, pw = 3,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 3  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333266.txt,2,BreadthFirstSearch,,-premise,1,1,256,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333266.sh,NN9535K,00:00:02,0,"Conjecture: Satisfied
",16G,1
66333271,14,DONE,16 15:05:54 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685763, pw = 3,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 3  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333271.txt,2,IsomorphismBreadthFirstSearch,,-premise,1,1,35,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333271.sh,NN9535K,00:00:02,0,"Conjecture: Satisfied
",16G,1
66333275,13,DONE,16 15:05:58 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685764, pw = 4,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 4  -pl    BreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333275.txt,2,BreadthFirstSearch,, ,1,1,1056,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333275.sh,NN9535K,00:00:07,0,"Conjecture: Satisfied
",16G,1
66333279,17,DONE,16 15:05:55 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685765, pw = 4,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 4  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333279.txt,2,IsomorphismBreadthFirstSearch,, ,1,1,62,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333279.sh,NN9535K,00:00:03,0,"Conjecture: Satisfied
",16G,1
66333284,13,DONE,16 15:05:58 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685766, pw = 4,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 4  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333284.txt,2,BreadthFirstSearch,,-premise,1,1,1024,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333284.sh,NN9535K,00:00:06,0,"Conjecture: Satisfied
",16G,1
66333288,17,DONE,16 15:05:55 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685767, pw = 4,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 4  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333288.txt,2,IsomorphismBreadthFirstSearch,,-premise,1,1,56,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333288.sh,NN9535K,00:00:04,0,"Conjecture: Satisfied
",16G,1
66333292,15,DONE,16 15:07:38 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685768, pw = 5,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 5  -pl    BreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333292.txt,2,BreadthFirstSearch,, ,1,1,4160,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333292.sh,NN9535K,00:01:46,7104K,"Conjecture: Satisfied
",32G,1
66333297,20,DONE,16 15:06:28 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685769, pw = 5,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 5  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333297.txt,2,IsomorphismBreadthFirstSearch,, ,1,1,91,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333297.sh,NN9535K,00:00:37,1772K,"Conjecture: Satisfied
",32G,1
66333301,15,DONE,16 15:07:31 CET 2021,Thu Dec 16 15:05:51 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685770, pw = 5,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 5  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333301.txt,2,BreadthFirstSearch,,-premise,1,1,4096,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333301.sh,NN9535K,00:01:40,7356K,"Conjecture: Satisfied
",32G,1
66333305,20,DONE,16 15:06:26 CET 2021,Thu Dec 16 15:05:51 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685771, pw = 5,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 5  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333305.txt,2,IsomorphismBreadthFirstSearch,,-premise,1,1,84,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333305.sh,NN9535K,00:00:35,1772K,"Conjecture: Satisfied
",32G,1
66333310,17,DONE,16 15:44:16 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685772, pw = 6,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 6  -pl    BreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333310.txt,2,BreadthFirstSearch,, ,1,1,16512,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333310.sh,NN9535K,00:38:25,44240K,"Conjecture: Satisfied
",32G,1
66333314,23,DONE,16 15:19:50 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685773, pw = 6,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 6  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333314.txt,2,IsomorphismBreadthFirstSearch,, ,1,1,128,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333314.sh,NN9535K,00:13:59,3204K,"Conjecture: Satisfied
",32G,1
66333318,17,DONE,16 15:41:49 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685774, pw = 6,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 6  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333318.txt,2,BreadthFirstSearch,,-premise,1,1,16384,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333318.sh,NN9535K,00:35:57,44012K,"Conjecture: Satisfied
",32G,1
66333323,23,DONE,16 15:20:00 CET 2021,Thu Dec 16 15:05:51 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685775, pw = 6,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 6  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333323.txt,2,IsomorphismBreadthFirstSearch,,-premise,1,1,120,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333323.sh,NN9535K,00:14:08,3200K,"Conjecture: Satisfied
",32G,1
66333327,19,DONE,17 04:50:56 CET 2021,Thu Dec 16 15:05:51 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685776, pw = 7,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 7  -pl    BreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333327.txt,2,BreadthFirstSearch,, ,1,1,65792,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333327.sh,NN9535K,13:45:05,441988K,"Conjecture: Satisfied
",32G,1
66333331,26,DONE,16 22:15:59 CET 2021,Thu Dec 16 15:05:51 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685777, pw = 7,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 7  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333331.txt,2,IsomorphismBreadthFirstSearch,, ,1,1,174,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333331.sh,NN9535K,07:10:07,7472K,"Conjecture: Satisfied
",32G,1
66333335,19,DONE,17 03:56:43 CET 2021,Thu Dec 16 15:05:51 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685778, pw = 7,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 7  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333335.txt,2,BreadthFirstSearch,,-premise,1,1,65536,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333335.sh,NN9535K,12:50:51,441772K,"Conjecture: Satisfied
",32G,1
66333339,26,DONE,16 22:16:03 CET 2021,Thu Dec 16 15:05:51 CET 2021, -pl ,../../inputs/MaxDegree_2,,1,4685779, pw = 7,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 7  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_2.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333339.txt,2,IsomorphismBreadthFirstSearch,,-premise,1,1,165,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333339.sh,NN9535K,07:10:12,7460K,"Conjecture: Satisfied
",32G,1
66333344,9,DONE,16 15:05:53 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_3,,1,4685780, pw = 1,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 1  -pl    BreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333344.txt,3,BreadthFirstSearch,, ,1,1,29,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333344.sh,NN9535K,00:00:01,0,"Conjecture: Satisfied
",8G,1
66333348,9,DONE,16 15:05:54 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_3,,1,4685781, pw = 1,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 1  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333348.txt,3,IsomorphismBreadthFirstSearch,, ,1,1,18,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333348.sh,NN9535K,00:00:02,0,"Conjecture: Satisfied
",8G,1
66333352,8,DONE,16 15:05:54 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_3,,1,4685782, pw = 1,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 1  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333352.txt,3,BreadthFirstSearch,,-premise,1,1,25,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333352.sh,NN9535K,00:00:02,0,"Conjecture: Satisfied
",8G,1
66333357,9,DONE,16 15:05:54 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_3,,1,4685783, pw = 1,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 1  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333357.txt,3,IsomorphismBreadthFirstSearch,,-premise,1,1,15,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333357.sh,NN9535K,00:00:02,0,"Conjecture: Satisfied
",8G,1
66333361,11,DONE,16 15:05:54 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_3,,1,4685784, pw = 2,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 2  -pl    BreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333361.txt,3,BreadthFirstSearch,, ,1,1,133,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333361.sh,NN9535K,00:00:02,0,"Conjecture: Satisfied
",8G,1
66333365,13,DONE,16 15:05:54 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_3,,1,4685785, pw = 2,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 2  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333365.txt,3,IsomorphismBreadthFirstSearch,, ,1,1,39,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333365.sh,NN9535K,00:00:02,0,"Conjecture: Satisfied
",8G,1
66333370,11,DONE,16 15:05:52 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_3,,1,4685786, pw = 2,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 2  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333370.txt,3,BreadthFirstSearch,,-premise,1,1,125,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333370.sh,NN9535K,00:00:01,0,"Conjecture: Satisfied
",8G,1
66333374,13,DONE,16 15:05:52 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_3,,1,4685787, pw = 2,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 2  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333374.txt,3,IsomorphismBreadthFirstSearch,,-premise,1,1,35,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333374.sh,NN9535K,00:00:01,0,"Conjecture: Satisfied
",8G,1
66333378,13,DONE,16 15:05:54 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_3,,1,4685788, pw = 3,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 3  -pl    BreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333378.txt,3,BreadthFirstSearch,, ,1,1,641,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333378.sh,NN9535K,00:00:03,0,"Conjecture: Satisfied
",16G,1
66333383,16,DONE,16 15:05:53 CET 2021,Thu Dec 16 15:05:51 CET 2021, -pl ,../../inputs/MaxDegree_3,,1,4685789, pw = 3,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 3  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333383.txt,3,IsomorphismBreadthFirstSearch,, ,1,1,75,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333383.sh,NN9535K,00:00:02,0,"Conjecture: Satisfied
",16G,1
66333387,13,DONE,16 15:05:55 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_3,,1,4685790, pw = 3,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 3  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333387.txt,3,BreadthFirstSearch,,-premise,1,1,625,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333387.sh,NN9535K,00:00:03,0,"Conjecture: Satisfied
",16G,1
66333391,16,DONE,16 15:05:54 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_3,,1,4685791, pw = 3,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 3  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333391.txt,3,IsomorphismBreadthFirstSearch,,-premise,1,1,70,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333391.sh,NN9535K,00:00:02,0,"Conjecture: Satisfied
",16G,1
66333395,16,DONE,16 15:06:52 CET 2021,Thu Dec 16 15:05:52 CET 2021, -pl ,../../inputs/MaxDegree_3,,1,4685792, pw = 4,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 4  -pl    BreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333395.txt,3,BreadthFirstSearch,, ,1,1,3157,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333395.sh,NN9535K,00:01:01,4544K,"Conjecture: Satisfied
",16G,1
